Date,Open,High,Low,Close,Change (Pips),Change (%)
May 29 2017 14:00,97.3,97.33,97.26,97.27,-3,-0.03%
May 29 2017 13:00,97.219,97.319,97.209,97.309,9,0.09%
May 29 2017 12:00,97.211,97.241,97.201,97.231,2,0.02%
May 29 2017 11:00,97.242,97.242,97.212,97.222,-2,-0.02%
May 29 2017 10:00,97.231,97.251,97.211,97.231,0,0.00%
May 29 2017 09:00,97.249,97.279,97.209,97.219,-3,-0.03%
May 29 2017 08:00,97.258,97.278,97.198,97.238,-2,-0.02%
May 29 2017 07:00,97.298,97.348,97.248,97.268,-3,-0.03%
May 29 2017 06:00,97.341,97.351,97.271,97.311,-3,-0.03%
May 29 2017 05:00,97.347,97.357,97.307,97.347,0,0.00%
May 29 2017 04:00,97.357,97.367,97.347,97.357,0,0.00%
May 29 2017 03:00,97.367,97.377,97.357,97.367,0,0.00%
May 29 2017 02:00,97.347,97.377,97.337,97.377,3,0.03%
May 29 2017 01:00,97.319,97.369,97.299,97.359,4,0.04%
May 29 2017 00:00,97.299,97.389,97.289,97.309,1,0.01%
May 26 2017 20:00,97.33,97.35,97.3,97.31,-2,-0.02%
May 26 2017 19:00,97.279,97.339,97.259,97.319,4,0.04%
May 26 2017 18:00,97.3,97.31,97.26,97.27,-3,-0.03%
May 26 2017 17:00,97.31,97.33,97.27,97.29,-2,-0.02%
May 26 2017 16:00,97.347,97.417,97.297,97.317,-3,-0.03%
May 26 2017 15:00,97.247,97.377,97.247,97.357,11,0.11%
May 26 2017 14:00,97.35,97.38,97.2,97.26,-9,-0.09%
May 26 2017 13:00,97.271,97.381,97.251,97.361,9,0.09%
May 26 2017 12:00,97.16,97.27,97.12,97.26,10,0.10%
May 26 2017 11:00,96.951,97.171,96.951,97.171,22,0.23%
May 26 2017 10:00,96.991,97.011,96.931,96.961,-3,-0.03%
May 26 2017 09:00,96.968,97.028,96.928,96.978,1,0.01%
May 26 2017 08:00,97.002,97.012,96.912,96.962,-4,-0.04%
May 26 2017 07:00,97.062,97.082,96.972,97.012,-5,-0.05%
May 26 2017 06:00,97.189,97.209,97.059,97.069,-12,-0.12%
May 26 2017 05:00,97.16,97.2,97.14,97.18,2,0.02%
May 26 2017 04:00,97.182,97.192,97.162,97.172,-1,-0.01%
May 26 2017 03:00,97.159,97.169,97.139,97.169,1,0.01%
May 26 2017 02:00,97.252,97.272,97.172,97.172,-8,-0.08%
May 26 2017 01:00,97.14,97.27,97.12,97.26,12,0.12%
May 26 2017 00:00,97.099,97.189,97.069,97.129,3,0.03%
May 25 2017 20:00,97.088,97.128,97.078,97.088,0,0.00%
May 25 2017 19:00,97.129,97.139,97.049,97.079,-5,-0.05%
May 25 2017 18:00,97.092,97.162,97.082,97.122,3,0.03%
May 25 2017 17:00,96.991,97.121,96.971,97.081,9,0.09%
May 25 2017 16:00,96.987,97.017,96.937,96.997,1,0.01%
May 25 2017 15:00,97.03,97.05,96.95,97,-3,-0.03%
May 25 2017 14:00,97.008,97.098,96.948,97.038,3,0.03%
May 25 2017 13:00,97.091,97.091,96.981,97.001,-9,-0.09%
May 25 2017 12:00,97.012,97.152,96.992,97.082,7,0.07%
May 25 2017 11:00,97.008,97.058,96.978,96.998,-1,-0.01%
May 25 2017 10:00,96.98,97.07,96.97,97,2,0.02%
May 25 2017 09:00,96.842,97.012,96.842,96.972,13,0.13%
May 25 2017 08:00,96.797,96.847,96.757,96.827,3,0.03%
May 25 2017 07:00,96.872,96.902,96.802,96.812,-6,-0.06%
May 25 2017 06:00,96.78,96.9,96.77,96.88,10,0.10%
May 25 2017 05:00,96.801,96.831,96.761,96.771,-3,-0.03%
May 25 2017 04:00,96.821,96.831,96.781,96.791,-3,-0.03%
May 25 2017 03:00,96.807,96.817,96.767,96.807,0,0.00%
May 25 2017 02:00,96.902,96.912,96.802,96.802,-10,-0.10%
May 25 2017 01:00,96.912,96.942,96.862,96.912,0,0.00%
May 25 2017 00:00,96.86,96.93,96.85,96.92,6,0.06%
May 24 2017 20:00,96.948,96.968,96.898,96.898,-5,-0.05%
May 24 2017 19:00,97.108,97.118,96.938,96.958,-15,-0.15%
May 24 2017 18:00,97.212,97.262,96.952,97.102,-11,-0.11%
May 24 2017 17:00,97.268,97.288,97.178,97.198,-7,-0.07%
May 24 2017 16:00,97.289,97.299,97.249,97.279,-1,-0.01%
May 24 2017 15:00,97.218,97.318,97.178,97.298,8,0.08%
May 24 2017 14:00,97.218,97.228,97.108,97.208,-1,-0.01%
May 24 2017 13:00,97.129,97.289,97.119,97.229,10,0.10%
May 24 2017 12:00,97.207,97.217,97.107,97.137,-7,-0.07%
May 24 2017 11:00,97.201,97.251,97.171,97.201,0,0.00%
May 24 2017 10:00,97.248,97.258,97.158,97.188,-6,-0.06%
May 24 2017 09:00,97.202,97.252,97.162,97.242,4,0.04%
May 24 2017 08:00,97.292,97.302,97.122,97.192,-10,-0.10%
May 24 2017 07:00,97.269,97.319,97.229,97.279,1,0.01%
May 24 2017 06:00,97.282,97.322,97.232,97.282,0,0.00%
May 24 2017 05:00,97.261,97.311,97.241,97.291,3,0.03%
May 24 2017 04:00,97.252,97.272,97.242,97.252,0,0.00%
May 24 2017 03:00,97.227,97.267,97.227,97.257,3,0.03%
May 24 2017 02:00,97.199,97.229,97.169,97.219,2,0.02%
May 24 2017 01:00,97.209,97.239,97.169,97.209,0,0.00%
May 24 2017 00:00,97.282,97.282,97.172,97.202,-8,-0.08%
May 23 2017 20:00,97.23,97.26,97.2,97.23,0,0.00%
May 23 2017 19:00,97.209,97.269,97.199,97.219,1,0.01%
May 23 2017 18:00,97.078,97.248,97.068,97.198,12,0.12%
May 23 2017 17:00,97.138,97.158,96.998,97.088,-5,-0.05%
May 23 2017 16:00,97.092,97.202,97.042,97.132,4,0.04%
May 23 2017 15:00,96.837,97.127,96.717,97.097,26,0.27%
May 23 2017 14:00,96.851,96.941,96.791,96.851,0,0.00%
May 23 2017 13:00,96.831,96.851,96.731,96.841,1,0.01%
May 23 2017 12:00,96.908,96.938,96.778,96.818,-9,-0.09%
May 23 2017 11:00,96.808,96.918,96.798,96.918,11,0.11%
May 23 2017 10:00,96.692,96.832,96.682,96.822,13,0.13%
May 23 2017 09:00,96.77,96.77,96.66,96.68,-9,-0.09%
