Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 23 2017 20:00,1.27247,1.27283,1.27186,1.27193,-5.4,-0.04%
Jun 23 2017 19:00,1.2721,1.27277,1.27201,1.27242,3.2,0.03%
Jun 23 2017 18:00,1.27256,1.27313,1.27204,1.27209,-4.7,-0.04%
Jun 23 2017 17:00,1.27165,1.27258,1.27158,1.27255,9,0.07%
Jun 23 2017 16:00,1.27268,1.27308,1.27144,1.27168,-10,-0.08%
Jun 23 2017 15:00,1.27376,1.27432,1.27258,1.27265,-11.1,-0.09%
Jun 23 2017 14:00,1.2724,1.27422,1.27154,1.27374,13.4,0.11%
Jun 23 2017 13:00,1.2723,1.27262,1.27051,1.27238,0.8,0.01%
Jun 23 2017 12:00,1.27256,1.2729,1.27162,1.2723,-2.6,-0.02%
Jun 23 2017 11:00,1.27366,1.274,1.27231,1.27258,-10.8,-0.08%
Jun 23 2017 10:00,1.27238,1.27383,1.27225,1.27367,12.9,0.10%
Jun 23 2017 09:00,1.2731,1.27325,1.27143,1.27238,-7.2,-0.06%
Jun 23 2017 08:00,1.27281,1.27406,1.27249,1.27312,3.1,0.02%
Jun 23 2017 07:00,1.27251,1.27446,1.27244,1.27283,3.2,0.03%
Jun 23 2017 06:00,1.27041,1.27318,1.26991,1.27249,20.8,0.16%
Jun 23 2017 05:00,1.27005,1.27057,1.26958,1.27042,3.7,0.03%
Jun 23 2017 04:00,1.27019,1.27043,1.26984,1.27003,-1.6,-0.01%
Jun 23 2017 03:00,1.26966,1.27029,1.2695,1.2702,5.4,0.04%
Jun 23 2017 02:00,1.26937,1.27005,1.26916,1.26971,3.4,0.03%
Jun 23 2017 01:00,1.26851,1.26945,1.2682,1.26933,8.2,0.06%
Jun 23 2017 00:00,1.26778,1.26861,1.26757,1.26853,7.5,0.06%
Jun 22 2017 23:00,1.26788,1.26795,1.26751,1.26777,-1.1,-0.01%
Jun 22 2017 22:00,1.26803,1.26825,1.26767,1.26789,-1.4,-0.01%
Jun 22 2017 21:00,1.26821,1.26838,1.26789,1.26804,-1.7,-0.01%
Jun 22 2017 20:00,1.26882,1.26893,1.26826,1.26834,-4.8,-0.04%
Jun 22 2017 19:00,1.26679,1.26914,1.26673,1.26882,20.3,0.16%
Jun 22 2017 18:00,1.26695,1.2674,1.26642,1.26681,-1.4,-0.01%
Jun 22 2017 17:00,1.26664,1.26719,1.26623,1.26694,3,0.02%
Jun 22 2017 16:00,1.26579,1.26691,1.26579,1.26663,8.4,0.07%
Jun 22 2017 15:00,1.26598,1.26698,1.26565,1.2658,-1.8,-0.01%
Jun 22 2017 14:00,1.26559,1.26783,1.26539,1.26599,4,0.03%
Jun 22 2017 13:00,1.26563,1.26621,1.26536,1.26559,-0.4,0.00%
Jun 22 2017 12:00,1.26705,1.26747,1.26541,1.26564,-14.1,-0.11%
Jun 22 2017 11:00,1.26692,1.2675,1.26601,1.26705,1.3,0.01%
Jun 22 2017 10:00,1.26583,1.26735,1.26579,1.26691,10.8,0.09%
Jun 22 2017 09:00,1.26623,1.26696,1.26547,1.26587,-3.6,-0.03%
